fold,model,family,seed_run,R,rho,dR,drho,dR2,R_persist,dR2_persist_zero,n_params
8,FKPP + genes (MAPT/APOE/TREM2),diffusion+genes,0,-0.08283069523920432,-0.19047619047619052,-0.2276101614422773,-0.11904761904761905,-0.08010721242258012,-0.1363651394306128,-2.1466352433016813,3.0
8,NDM on distance graph,null-network,0,-0.15193338103351128,-0.1666666666666667,0.3838010529286825,0.3333333333333334,-2.1676899607224756,-0.1363651394306128,-2.1466352433016813,1.0
8,FKPP on distance graph,null-network,0,-0.08100788006776374,-0.19047619047619052,-0.0706851081206841,0.11904761904761905,-0.03275039216342157,-0.1363651394306128,-2.1466352433016813,2.0
8,NDM on rewired connectome,null-network,0,-0.2220750283797198,-0.1666666666666667,-0.6543353792763127,-0.6428571428571429,-2.21364272630918,-0.1363651394306128,-2.1466352433016813,1.0
8,FKPP on rewired connectome,null-network,0,-0.17245984446474735,-0.1666666666666667,-0.5799993454854694,-0.6666666666666669,-0.18217025632226314,-0.1363651394306128,-2.1466352433016813,2.0
8,TauODE (no genes),gnn,0,0.056009283987710656,-0.19047619047619052,0.6931136328426584,0.7142857142857144,-0.8561091719709577,-0.1363651394306128,-2.1466352433016813,
8,TauODE (no genes),gnn,1,0.058853118270884734,-0.19047619047619052,0.6978693743507375,0.7142857142857144,-0.9022140015844231,-0.1363651394306128,-2.1466352433016813,
8,TauODE (no genes),gnn,2,-0.05091094366486881,-0.19047619047619052,0.5394198269121602,0.5476190476190477,-0.4699910091097008,-0.1363651394306128,-2.1466352433016813,
8,TauODE (no genes),gnn,3,0.059969469843032586,-0.19047619047619052,0.6991303032256595,0.7142857142857144,-0.9099909240964121,-0.1363651394306128,-2.1466352433016813,
8,TauODE (no genes),gnn,4,0.060255299402058246,-0.19047619047619052,0.6985918897255577,0.7142857142857144,-0.8963066901651027,-0.1363651394306128,-2.1466352433016813,
8,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,0,0.24280120606599118,-0.04761904761904763,0.71045155282282,0.7619047619047621,-0.995520140496049,-0.1363651394306128,-2.1466352433016813,
8,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,1,0.2513160480510513,0.023809523809523815,0.73335237706756,0.8571428571428572,-1.103190659087823,-0.1363651394306128,-2.1466352433016813,
8,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,2,0.37924269014127127,0.30952380952380953,0.8646739808196006,0.9047619047619048,-1.4330421777727733,-0.1363651394306128,-2.1466352433016813,
8,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,3,0.3961578296785009,0.3571428571428572,0.8756129718401793,0.9047619047619048,-1.233802923670332,-0.1363651394306128,-2.1466352433016813,
8,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,4,0.21888243926317616,0.023809523809523815,0.6290231524408116,0.6190476190476191,-1.3169682625020522,-0.1363651394306128,-2.1466352433016813,
9,Persistence (no change),null,0,0.6605395590486252,0.523809523809524,,,-1.154721358842865,0.6605395590486252,-1.154721358842865,
9,NDM (ACS connectome),diffusion,0,0.6216067494495654,0.523809523809524,-0.408851757377059,-0.5714285714285715,-1.1268256598842918,0.6605395590486252,-1.154721358842865,1.0
9,NDM (HCP fibercount),diffusion,0,0.6375228537022892,0.5000000000000001,-0.3106425547905784,-0.19047619047619052,-1.0827251858288163,0.6605395590486252,-1.154721358842865,1.0
9,FKPP (ACS connectome),diffusion,0,0.6255533496841433,0.523809523809524,0.19717392062962386,-0.04761904761904763,-0.045177456368641344,0.6605395590486252,-1.154721358842865,2.0
9,FKPP + genes (MAPT/APOE/TREM2),diffusion+genes,0,0.6255533496841433,0.523809523809524,0.19717392062962386,-0.04761904761904763,-0.045177456368641344,0.6605395590486252,-1.154721358842865,3.0
9,NDM on distance graph,null-network,0,0.6426300815096616,0.523809523809524,-0.2838142965649024,-0.11904761904761905,-1.0986329144529803,0.6605395590486252,-1.154721358842865,1.0
9,FKPP on distance graph,null-network,0,0.638667108782917,0.523809523809524,0.2293745491390796,0.11904761904761905,-0.0020861711372122116,0.6605395590486252,-1.154721358842865,2.0
9,NDM on rewired connectome,null-network,0,0.5481137110214201,0.523809523809524,-0.7107370395707034,-0.6666666666666669,-1.1964732859276719,0.6605395590486252,-1.154721358842865,1.0
9,FKPP on rewired connectome,null-network,0,0.5634626454606615,0.523809523809524,0.031502499177254,-0.30952380952380953,-0.1927861326638569,0.6605395590486252,-1.154721358842865,2.0
9,TauODE (no genes),gnn,0,0.6139093620233885,0.523809523809524,-0.13957785593028743,0.04761904761904763,-0.5516540696807453,0.6605395590486252,-1.154721358842865,
9,TauODE (no genes),gnn,1,0.6137068740439496,0.523809523809524,-0.14578023775618584,-0.07142857142857144,-0.558065079762855,0.6605395590486252,-1.154721358842865,
9,TauODE (no genes),gnn,2,0.6141105967408986,0.523809523809524,-0.1319051115734462,0.04761904761904763,-0.5438985542311594,0.6605395590486252,-1.154721358842865,
9,TauODE (no genes),gnn,3,0.6142433973566601,0.523809523809524,-0.140197218315215,0.04761904761904763,-0.5543451980982974,0.6605395590486252,-1.154721358842865,
9,TauODE (no genes),gnn,4,0.6142047676206401,0.523809523809524,-0.1396974084756421,0.04761904761904763,-0.5532492982585335,0.6605395590486252,-1.154721358842865,
9,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,0,0.9145384666255589,0.8333333333333335,0.8949171786114964,0.6904761904761906,0.6333714992578034,0.6605395590486252,-1.154721358842865,
9,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,1,0.9026364688173554,0.8095238095238096,0.8956610967313956,0.6428571428571429,0.17741831483151227,0.6605395590486252,-1.154721358842865,
9,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,2,0.9312537376768788,0.8095238095238096,0.9257715625131157,0.7380952380952381,0.535170310823383,0.6605395590486252,-1.154721358842865,
9,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,3,0.913005912439464,0.8333333333333335,0.904713285423892,0.7142857142857144,0.1716559553763749,0.6605395590486252,-1.154721358842865,
9,TauODE + genes (MAPT/APOE/TREM2),gnn+genes,4,0.9030312308246586,0.8333333333333335,0.8899318406612942,0.7142857142857144,0.17436177965970023,0.6605395590486252,-1.154721358842865,
